texto,emocao
Estou me sentindo triste hoje.,5
Estou me sentindo triste hoje.,5
Estou decepcionado com o resultado.,5
É um dia muito difícil para mim.,5
Sinto vontade de chorar.,5
Estou decepcionado com o resultado.,5
É um dia muito difícil para mim.,5
É um dia muito difícil para mim.,5
Estou decepcionado com o resultado.,5
Estou me sentindo triste hoje.,5
Isso partiu meu coração.,5
Estou me sentindo triste hoje.,5
Isso partiu meu coração.,5
Estou me sentindo triste hoje.,5
É um dia muito difícil para mim.,5
Sinto vontade de chorar.,5
É um dia muito difícil para mim.,5
Estou decepcionado com o resultado.,5
Isso partiu meu coração.,5
Sinto vontade de chorar.,5
Sinto vontade de chorar.,5
Estou decepcionado com o resultado.,5
Estou decepcionado com o resultado.,5
Isso partiu meu coração.,5
Estou decepcionado com o resultado.,5
Isso partiu meu coração.,5
Estou decepcionado com o resultado.,5
Estou decepcionado com o resultado.,5
É um dia muito difícil para mim.,5
Sinto vontade de chorar.,5
Isso partiu meu coração.,5
Isso partiu meu coração.,5
É um dia muito difícil para mim.,5
Isso partiu meu coração.,5
Estou me sentindo triste hoje.,5
Isso partiu meu coração.,5
Estou decepcionado com o resultado.,5
Estou me sentindo triste hoje.,5
Estou decepcionado com o resultado.,5
Estou decepcionado com o resultado.,5
Estou decepcionado com o resultado.,5
Isso partiu meu coração.,5
Isso partiu meu coração.,5
Sinto vontade de chorar.,5
Estou decepcionado com o resultado.,5
Sinto vontade de chorar.,5
Isso partiu meu coração.,5
Estou me sentindo triste hoje.,5
Não consigo nem olhar para isso.,6
Isso me dá ânsia de vômito.,6
Que coisa repulsiva!,6
Me sinto enojado com isso.,6
Não consigo nem olhar para isso.,6
Me sinto enojado com isso.,6
Me sinto enojado com isso.,6
Me sinto enojado com isso.,6
Que coisa repulsiva!,6
Me sinto enojado com isso.,6
Isso é nojento.,6
Isso me dá ânsia de vômito.,6
Me sinto enojado com isso.,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Me sinto enojado com isso.,6
Que coisa repulsiva!,6
Que coisa repulsiva!,6
Me sinto enojado com isso.,6
Me sinto enojado com isso.,6
Me sinto enojado com isso.,6
Me sinto enojado com isso.,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Que coisa repulsiva!,6
Que coisa repulsiva!,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Que coisa repulsiva!,6
Que coisa repulsiva!,6
Que coisa repulsiva!,6
Não consigo nem olhar para isso.,6
Isso é nojento.,6
Isso me dá ânsia de vômito.,6
Me sinto enojado com isso.,6
Isso é nojento.,6
Que coisa repulsiva!,6
Isso me dá ânsia de vômito.,6
Isso é nojento.,6
Me sinto enojado com isso.,6
Que coisa repulsiva!,6
Isso é nojento.,6
Me sinto enojado com isso.,6
Me sinto enojado com isso.,6
Não consigo nem olhar para isso.,6
Me sinto enojado com isso.,6
Não consigo nem olhar para isso.,6
Isso me dá ânsia de vômito.,6
Isso me dá ânsia de vômito.,6
Me sinto enojado com isso.,6
Me sinto enojado com isso.,6
Não consigo nem olhar para isso.,6
Que coisa repulsiva!,6
Isso é nojento.,6
Isso me dá ânsia de vômito.,6
Me sinto enojado com isso.,6
Não consigo nem olhar para isso.,6
Isso me dá ânsia de vômito.,6
Me sinto enojado com isso.,6
Não consigo nem olhar para isso.,6
Isso é nojento.,6
Que coisa repulsiva!,6
Não consigo nem olhar para isso.,6
Isso me dá ânsia de vômito.,6
Isso é nojento.,6
Não consigo nem olhar para isso.,6
Que coisa repulsiva!,6
Isso me dá ânsia de vômito.,6
Isso me dá ânsia de vômito.,6
Que coisa repulsiva!,6
Isso é nojento.,6
Isso me dá ânsia de vômito.,6
Isso me dá ânsia de vômito.,6
Me sinto enojado com isso.,6
Não consigo nem olhar para isso.,6
Que coisa repulsiva!,6
Me sinto enojado com isso.,6
Isso é nojento.,6
Não consigo nem olhar para isso.,6
Que coisa repulsiva!,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Isso me dá ânsia de vômito.,6
Isso me dá ânsia de vômito.,6
Me sinto enojado com isso.,6
Que coisa repulsiva!,6
Isso me dá ânsia de vômito.,6
Que coisa repulsiva!,6
Isso me dá ânsia de vômito.,6
Isso é nojento.,6
Que coisa repulsiva!,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Isso é nojento.,6
Me sinto enojado com isso.,6
Não consigo nem olhar para isso.,6
Me sinto enojado com isso.,6
Isso é nojento.,6
Não consigo nem olhar para isso.,6
Me sinto enojado com isso.,6
Isso me dá ânsia de vômito.,6
Isso me dá ânsia de vômito.,6
Isso me dá ânsia de vômito.,6
Me sinto enojado com isso.,6
Isso é nojento.,6
Me sinto enojado com isso.,6
Que coisa repulsiva!,6
Me sinto enojado com isso.,6
Me sinto enojado com isso.,6
Isso me dá ânsia de vômito.,6
Isso é nojento.,6
Que coisa repulsiva!,6
Não consigo nem olhar para isso.,6
Que coisa repulsiva!,6
Que coisa repulsiva!,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Isso me dá ânsia de vômito.,6
Não consigo nem olhar para isso.,6
Isso é nojento.,6
Me sinto enojado com isso.,6
Não consigo nem olhar para isso.,6
Me sinto enojado com isso.,6
Isso me dá ânsia de vômito.,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Isso me dá ânsia de vômito.,6
Me sinto enojado com isso.,6
Isso me dá ânsia de vômito.,6
Isso me dá ânsia de vômito.,6
Isso é nojento.,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Me sinto enojado com isso.,6
Que coisa repulsiva!,6
Isso me dá ânsia de vômito.,6
Isso me dá ânsia de vômito.,6
Que coisa repulsiva!,6
Isso é nojento.,6
Isso é nojento.,6
Isso é nojento.,6
Isso é nojento.,6
Isso me dá ânsia de vômito.,6
Me sinto enojado com isso.,6
Não consigo nem olhar para isso.,6
Isso é nojento.,6
Isso me dá ânsia de vômito.,6
Isso me dá ânsia de vômito.,6
Que coisa repulsiva!,6
Isso me dá ânsia de vômito.,6
Isso é nojento.,6
Que coisa repulsiva!,6
Não consigo nem olhar para isso.,6
Me sinto enojado com isso.,6
Isso me dá ânsia de vômito.,6
Não consigo nem olhar para isso.,6
Que coisa repulsiva!,6
Não consigo nem olhar para isso.,6
Isso é nojento.,6
Isso é nojento.,6
Me sinto enojado com isso.,6
Me sinto enojado com isso.,6
Isso é nojento.,6
Me sinto enojado com isso.,6
Isso me dá ânsia de vômito.,6
Não consigo nem olhar para isso.,6
Isso me dá ânsia de vômito.,6
Me sinto enojado com isso.,6
Isso é nojento.,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Que coisa repulsiva!,6
Isso me dá ânsia de vômito.,6
Me sinto enojado com isso.,6
Isso me dá ânsia de vômito.,6
Me sinto enojado com isso.,6
Que coisa repulsiva!,6
Não consigo nem olhar para isso.,6
Me sinto enojado com isso.,6
Me sinto enojado com isso.,6
Me sinto enojado com isso.,6
Isso é nojento.,6
Me sinto enojado com isso.,6
Que coisa repulsiva!,6
Isso é nojento.,6
Que coisa repulsiva!,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Isso me dá ânsia de vômito.,6
Isso me dá ânsia de vômito.,6
Isso me dá ânsia de vômito.,6
Isso me dá ânsia de vômito.,6
Não consigo nem olhar para isso.,6
Me sinto enojado com isso.,6
Não consigo nem olhar para isso.,6
Isso é nojento.,6
Me sinto enojado com isso.,6
Isso me dá ânsia de vômito.,6
Não consigo nem olhar para isso.,6
Que coisa repulsiva!,6
Que coisa repulsiva!,6
Me sinto enojado com isso.,6
Isso me dá ânsia de vômito.,6
Isso me dá ânsia de vômito.,6
Não consigo nem olhar para isso.,6
Isso me dá ânsia de vômito.,6
Não consigo nem olhar para isso.,6
Isso é nojento.,6
Isso me dá ânsia de vômito.,6
Não consigo nem olhar para isso.,6
Isso é nojento.,6
Isso me dá ânsia de vômito.,6
Isso é nojento.,6
Que coisa repulsiva!,6
Me sinto enojado com isso.,6
Me sinto enojado com isso.,6
Isso me dá ânsia de vômito.,6
Me sinto enojado com isso.,6
Isso me dá ânsia de vômito.,6
Isso é nojento.,6
Isso é nojento.,6
Me sinto enojado com isso.,6
Não consigo nem olhar para isso.,6
Isso é nojento.,6
Isso me dá ânsia de vômito.,6
Me sinto enojado com isso.,6
Isso me dá ânsia de vômito.,6
Não consigo nem olhar para isso.,6
Isso me dá ânsia de vômito.,6
Isso me dá ânsia de vômito.,6
Que coisa repulsiva!,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Me sinto enojado com isso.,6
Me sinto enojado com isso.,6
Isso me dá ânsia de vômito.,6
Isso me dá ânsia de vômito.,6
Me sinto enojado com isso.,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Me sinto enojado com isso.,6
Isso me dá ânsia de vômito.,6
Isso é nojento.,6
Isso me dá ânsia de vômito.,6
Isso me dá ânsia de vômito.,6
Que coisa repulsiva!,6
Isso é nojento.,6
Me sinto enojado com isso.,6
Isso me dá ânsia de vômito.,6
Me sinto enojado com isso.,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Que coisa repulsiva!,6
Não consigo nem olhar para isso.,6
Que coisa repulsiva!,6
Isso me dá ânsia de vômito.,6
Que coisa repulsiva!,6
Isso é nojento.,6
Me sinto enojado com isso.,6
Que coisa repulsiva!,6
Isso é nojento.,6
Isso é nojento.,6
Me sinto enojado com isso.,6
Me sinto enojado com isso.,6
Me sinto enojado com isso.,6
Que coisa repulsiva!,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Me sinto enojado com isso.,6
Me sinto enojado com isso.,6
Que coisa repulsiva!,6
Isso é nojento.,6
Me sinto enojado com isso.,6
Me sinto enojado com isso.,6
Que coisa repulsiva!,6
Isso é nojento.,6
Isso é nojento.,6
Isso é nojento.,6
Isso é nojento.,6
Isso é nojento.,6
Isso é nojento.,6
Me sinto enojado com isso.,6
Me sinto enojado com isso.,6
Não consigo nem olhar para isso.,6
Isso me dá ânsia de vômito.,6
Não consigo nem olhar para isso.,6
Isso é nojento.,6
Isso é nojento.,6
Me sinto enojado com isso.,6
Isso me dá ânsia de vômito.,6
Isso me dá ânsia de vômito.,6
Isso me dá ânsia de vômito.,6
Não consigo nem olhar para isso.,6
Me sinto enojado com isso.,6
Que coisa repulsiva!,6
Que coisa repulsiva!,6
Não consigo nem olhar para isso.,6
Isso é nojento.,6
Não consigo nem olhar para isso.,6
Me sinto enojado com isso.,6
Me sinto enojado com isso.,6
Isso me dá ânsia de vômito.,6
Me sinto enojado com isso.,6
Isso é nojento.,6
Me sinto enojado com isso.,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Isso é nojento.,6
Isso é nojento.,6
Isso me dá ânsia de vômito.,6
Que coisa repulsiva!,6
Que coisa repulsiva!,6
Que coisa repulsiva!,6
Não consigo nem olhar para isso.,6
Que coisa repulsiva!,6
Não consigo nem olhar para isso.,6
Isso me dá ânsia de vômito.,6
Não consigo nem olhar para isso.,6
Que coisa repulsiva!,6
Me sinto enojado com isso.,6
Me sinto enojado com isso.,6
Não consigo nem olhar para isso.,6
Que coisa repulsiva!,6
Me sinto enojado com isso.,6
Que coisa repulsiva!,6
Que coisa repulsiva!,6
Isso é nojento.,6
Me sinto enojado com isso.,6
Isso me dá ânsia de vômito.,6
Isso é nojento.,6
Não consigo nem olhar para isso.,6
Isso é nojento.,6
Não consigo nem olhar para isso.,6
Me sinto enojado com isso.,6
Isso é nojento.,6
Não consigo nem olhar para isso.,6
Que coisa repulsiva!,6
Isso é nojento.,6
Me sinto enojado com isso.,6
Isso me dá ânsia de vômito.,6
Isso me dá ânsia de vômito.,6
Que coisa repulsiva!,6
Que coisa repulsiva!,6
Que coisa repulsiva!,6
Que coisa repulsiva!,6
Isso me dá ânsia de vômito.,6
Isso é nojento.,6
Isso é nojento.,6
Isso me dá ânsia de vômito.,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Isso me dá ânsia de vômito.,6
Isso é nojento.,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Que coisa repulsiva!,6
Me sinto enojado com isso.,6
Que coisa repulsiva!,6
Não consigo nem olhar para isso.,6
Isso é nojento.,6
Isso me dá ânsia de vômito.,6
Não consigo nem olhar para isso.,6
Isso me dá ânsia de vômito.,6
Não consigo nem olhar para isso.,6
Isso é nojento.,6
Isso me dá ânsia de vômito.,6
Me sinto enojado com isso.,6
Me sinto enojado com isso.,6
Isso me dá ânsia de vômito.,6
Isso me dá ânsia de vômito.,6
Me sinto enojado com isso.,6
Isso me dá ânsia de vômito.,6
Não consigo nem olhar para isso.,6
Me sinto enojado com isso.,6
Me sinto enojado com isso.,6
Que coisa repulsiva!,6
Me sinto enojado com isso.,6
Que coisa repulsiva!,6
Me sinto enojado com isso.,6
Que coisa repulsiva!,6
Isso é nojento.,6
Não consigo nem olhar para isso.,6
Me sinto enojado com isso.,6
Isso é nojento.,6
Não consigo nem olhar para isso.,6
Me sinto enojado com isso.,6
Isso me dá ânsia de vômito.,6
Isso me dá ânsia de vômito.,6
Não consigo nem olhar para isso.,6
Isso me dá ânsia de vômito.,6
Que coisa repulsiva!,6
Que coisa repulsiva!,6
Me sinto enojado com isso.,6
Que coisa repulsiva!,6
Não consigo nem olhar para isso.,6
Isso é nojento.,6
Isso é nojento.,6
Que coisa repulsiva!,6
Isso me dá ânsia de vômito.,6
Isso é nojento.,6
Que coisa repulsiva!,6
Isso é nojento.,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Isso me dá ânsia de vômito.,6
Isso me dá ânsia de vômito.,6
Isso é nojento.,6
Me sinto enojado com isso.,6
Não consigo nem olhar para isso.,6
Que coisa repulsiva!,6
Me sinto enojado com isso.,6
Isso me dá ânsia de vômito.,6
Que coisa repulsiva!,6
Que coisa repulsiva!,6
Que coisa repulsiva!,6
Que coisa repulsiva!,6
Não consigo nem olhar para isso.,6
Que coisa repulsiva!,6
Que coisa repulsiva!,6
Me sinto enojado com isso.,6
Que coisa repulsiva!,6
Isso me dá ânsia de vômito.,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Isso é nojento.,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Isso me dá ânsia de vômito.,6
Me sinto enojado com isso.,6
Não consigo nem olhar para isso.,6
Isso é nojento.,6
Que coisa repulsiva!,6
Me sinto enojado com isso.,6
Me sinto enojado com isso.,6
Não consigo nem olhar para isso.,6
Isso me dá ânsia de vômito.,6
Isso é nojento.,6
Isso é nojento.,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Isso me dá ânsia de vômito.,6
Isso é nojento.,6
Não consigo nem olhar para isso.,6
Que coisa repulsiva!,6
Isso é nojento.,6
Não consigo nem olhar para isso.,6
Que coisa repulsiva!,6
Que coisa repulsiva!,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Isso me dá ânsia de vômito.,6
Me sinto enojado com isso.,6
Que coisa repulsiva!,6
Que coisa repulsiva!,6
Isso me dá ânsia de vômito.,6
Não consigo nem olhar para isso.,6
Me sinto enojado com isso.,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Que coisa repulsiva!,6
Me sinto enojado com isso.,6
Que coisa repulsiva!,6
Isso me dá ânsia de vômito.,6
Isso me dá ânsia de vômito.,6
Isso é nojento.,6
Me sinto enojado com isso.,6
Me sinto enojado com isso.,6
Isso me dá ânsia de vômito.,6
Isso me dá ânsia de vômito.,6
Que coisa repulsiva!,6
Não consigo nem olhar para isso.,6
Isso é nojento.,6
Me sinto enojado com isso.,6
Me sinto enojado com isso.,6
Isso é nojento.,6
Me sinto enojado com isso.,6
Me sinto enojado com isso.,6
Que coisa repulsiva!,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Que coisa repulsiva!,6
Não consigo nem olhar para isso.,6
Me sinto enojado com isso.,6
Me sinto enojado com isso.,6
Me sinto enojado com isso.,6
Que coisa repulsiva!,6
Não consigo nem olhar para isso.,6
Que coisa repulsiva!,6
Isso é nojento.,6
Não consigo nem olhar para isso.,6
Me sinto enojado com isso.,6
Isso me dá ânsia de vômito.,6
Isso me dá ânsia de vômito.,6
Isso é nojento.,6
Não consigo nem olhar para isso.,6
Que coisa repulsiva!,6
Me sinto enojado com isso.,6
Que coisa repulsiva!,6
Isso é nojento.,6
Isso me dá ânsia de vômito.,6
Isso é nojento.,6
Isso me dá ânsia de vômito.,6
Me sinto enojado com isso.,6
Isso me dá ânsia de vômito.,6
Não consigo nem olhar para isso.,6
Isso é nojento.,6
Que coisa repulsiva!,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Que coisa repulsiva!,6
Isso me dá ânsia de vômito.,6
Que coisa repulsiva!,6
Isso é nojento.,6
Que coisa repulsiva!,6
Me sinto enojado com isso.,6
Não consigo nem olhar para isso.,6
Isso me dá ânsia de vômito.,6
Não consigo nem olhar para isso.,6
Isso é nojento.,6
Isso me dá ânsia de vômito.,6
Me sinto enojado com isso.,6
Me sinto enojado com isso.,6
Isso é nojento.,6
Não consigo nem olhar para isso.,6
Isso é nojento.,6
Que coisa repulsiva!,6
Isso é nojento.,6
Isso me dá ânsia de vômito.,6
Isso é nojento.,6
Que coisa repulsiva!,6
Que coisa repulsiva!,6
Que coisa repulsiva!,6
Isso me dá ânsia de vômito.,6
Não consigo nem olhar para isso.,6
Me sinto enojado com isso.,6
Que coisa repulsiva!,6
Que coisa repulsiva!,6
Me sinto enojado com isso.,6
Isso me dá ânsia de vômito.,6
Isso é nojento.,6
Isso me dá ânsia de vômito.,6
Isso me dá ânsia de vômito.,6
Que coisa repulsiva!,6
Isso é nojento.,6
Não consigo nem olhar para isso.,6
Isso é nojento.,6
Me sinto enojado com isso.,6
Isso me dá ânsia de vômito.,6
Que coisa repulsiva!,6
Isso é nojento.,6
Isso é nojento.,6
Me sinto enojado com isso.,6
Isso me dá ânsia de vômito.,6
Que coisa repulsiva!,6
Me sinto enojado com isso.,6
Isso me dá ânsia de vômito.,6
Isso me dá ânsia de vômito.,6
Isso é nojento.,6
Me sinto enojado com isso.,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Que coisa repulsiva!,6
Isso é nojento.,6
Que coisa repulsiva!,6
Me sinto enojado com isso.,6
Que coisa repulsiva!,6
Isso me dá ânsia de vômito.,6
Que coisa repulsiva!,6
Que coisa repulsiva!,6
Que coisa repulsiva!,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Não consigo nem olhar para isso.,6
Que coisa repulsiva!,6
Que coisa repulsiva!,6
Me sinto enojado com isso.,6
Isso é nojento.,6
Isso me dá ânsia de vômito.,6
Que coisa repulsiva!,6
Me sinto enojado com isso.,6
Que coisa repulsiva!,6
Isso é nojento.,6
Não consigo nem olhar para isso.,6
Que coisa repulsiva!,6
Que coisa repulsiva!,6
Isso é nojento.,6
Isso me dá ânsia de vômito.,6
Que coisa repulsiva!,6
Isso é nojento.,6
Isso é nojento.,6
Não consigo nem olhar para isso.,6
Isso me dá ânsia de vômito.,6
Que coisa repulsiva!,6
Não consigo nem olhar para isso.,6
Isso é nojento.,6
Isso me dá ânsia de vômito.,6
Isso me dá ânsia de vômito.,6
Que coisa repulsiva!,6
Que coisa repulsiva!,6
Isso me dá ânsia de vômito.,6
Isso é nojento.,6
Me sinto enojado com isso.,6
Isso me dá ânsia de vômito.,6
Isso é nojento.,6
Que coisa repulsiva!,6
Me sinto enojado com isso.,6
Que coisa repulsiva!,6
Não consigo nem olhar para isso.,6
Isso me dá ânsia de vômito.,6
Não consigo nem olhar para isso.,6
Me sinto enojado com isso.,6
Eu confio em você.,7
Eu apoio totalmente sua decisão.,7
Tenho certeza que dará certo.,7
Eu apoio totalmente sua decisão.,7
Acredito no seu potencial.,7
Eu confio em você.,7
Tenho certeza que dará certo.,7
Sei que posso contar com você.,7
Acredito no seu potencial.,7
Eu apoio totalmente sua decisão.,7
Acredito no seu potencial.,7
Tenho certeza que dará certo.,7
Eu confio em você.,7
Acredito no seu potencial.,7
Sei que posso contar com você.,7
Tenho certeza que dará certo.,7
Sei que posso contar com você.,7
Sei que posso contar com você.,7
Sei que posso contar com você.,7
Eu confio em você.,7
Eu apoio totalmente sua decisão.,7
Eu confio em você.,7
Tenho certeza que dará certo.,7
Sei que posso contar com você.,7
Acredito no seu potencial.,7
Eu apoio totalmente sua decisão.,7
Tenho certeza que dará certo.,7
Eu apoio totalmente sua decisão.,7
Tenho certeza que dará certo.,7
Eu apoio totalmente sua decisão.,7
Sei que posso contar com você.,7
Sei que posso contar com você.,7
Sei que posso contar com você.,7
Sei que posso contar com você.,7
Sei que posso contar com você.,7
Tenho certeza que dará certo.,7
Eu apoio totalmente sua decisão.,7
Acredito no seu potencial.,7
Eu confio em você.,7
Acredito no seu potencial.,7
Eu apoio totalmente sua decisão.,7
Acredito no seu potencial.,7
Tenho certeza que dará certo.,7
Sei que posso contar com você.,7
Sei que posso contar com você.,7
Sei que posso contar com você.,7
Sei que posso contar com você.,7
Sei que posso contar com você.,7
Eu apoio totalmente sua decisão.,7
Eu apoio totalmente sua decisão.,7
Eu apoio totalmente sua decisão.,7
Eu confio em você.,7
Tenho certeza que dará certo.,7
Sei que posso contar com você.,7
Acredito no seu potencial.,7
Acredito no seu potencial.,7
Eu apoio totalmente sua decisão.,7
Sei que posso contar com você.,7
Eu confio em você.,7
Tenho certeza que dará certo.,7
Eu apoio totalmente sua decisão.,7
Acredito no seu potencial.,7
Eu confio em você.,7
Eu apoio totalmente sua decisão.,7
Eu apoio totalmente sua decisão.,7
Eu apoio totalmente sua decisão.,7
Eu apoio totalmente sua decisão.,7
Sei que posso contar com você.,7
Sei que posso contar com você.,7
Eu confio em você.,7
Sei que posso contar com você.,7
Acredito no seu potencial.,7
Eu confio em você.,7
Tenho certeza que dará certo.,7
Tenho certeza que dará certo.,7
Eu confio em você.,7
Eu confio em você.,7
Sei que posso contar com você.,7
Sei que posso contar com você.,7
Sei que posso contar com você.,7
Eu apoio totalmente sua decisão.,7
Tenho certeza que dará certo.,7
Acredito no seu potencial.,7
Eu confio em você.,7
Eu confio em você.,7
Sei que posso contar com você.,7
Tenho certeza que dará certo.,7
Eu confio em você.,7
Eu apoio totalmente sua decisão.,7
Acredito no seu potencial.,7
Acredito no seu potencial.,7
Eu apoio totalmente sua decisão.,7
Sei que posso contar com você.,7
Acredito no seu potencial.,7
Tenho certeza que dará certo.,7
Eu apoio totalmente sua decisão.,7
Sei que posso contar com você.,7
Tenho certeza que dará certo.,7
Eu confio em você.,7
Acredito no seu potencial.,7
Sei que posso contar com você.,7
Sei que posso contar com você.,7
Sei que posso contar com você.,7
Eu confio em você.,7
Eu apoio totalmente sua decisão.,7
Acredito no seu potencial.,7
Tenho certeza que dará certo.,7
Sei que posso contar com você.,7
Acredito no seu potencial.,7
Sei que posso contar com você.,7
Eu confio em você.,7
Acredito no seu potencial.,7
Tenho certeza que dará certo.,7
Eu confio em você.,7
Acredito no seu potencial.,7
Eu confio em você.,7
Tenho certeza que dará certo.,7
Tenho certeza que dará certo.,7
Acredito no seu potencial.,7
Acredito no seu potencial.,7
Eu confio em você.,7
Eu confio em você.,7
Tenho certeza que dará certo.,7
Tenho certeza que dará certo.,7
Sei que posso contar com você.,7
Eu apoio totalmente sua decisão.,7
Acredito no seu potencial.,7
Tenho certeza que dará certo.,7
Tenho certeza que dará certo.,7
Sei que posso contar com você.,7
Acredito no seu potencial.,7
Sei que posso contar com você.,7
Eu confio em você.,7
Eu apoio totalmente sua decisão.,7
Sei que posso contar com você.,7
Eu apoio totalmente sua decisão.,7
Sei que posso contar com você.,7
Tenho certeza que dará certo.,7
Tenho certeza que dará certo.,7
Eu apoio totalmente sua decisão.,7
Acredito no seu potencial.,7
Eu apoio totalmente sua decisão.,7
Acredito no seu potencial.,7
Sei que posso contar com você.,7
Acredito no seu potencial.,7
Acredito no seu potencial.,7
Sei que posso contar com você.,7
Tenho certeza que dará certo.,7
Eu apoio totalmente sua decisão.,7
Sei que posso contar com você.,7
Sei que posso contar com você.,7
Eu apoio totalmente sua decisão.,7
Sei que posso contar com você.,7
Sei que posso contar com você.,7
Tenho certeza que dará certo.,7
Sei que posso contar com você.,7
Acredito no seu potencial.,7
Acredito no seu potencial.,7
Acredito no seu potencial.,7
Eu confio em você.,7
Tenho certeza que dará certo.,7
Sei que posso contar com você.,7
Acredito no seu potencial.,7
Eu confio em você.,7
Sei que posso contar com você.,7
Eu apoio totalmente sua decisão.,7
Tenho certeza que dará certo.,7
Acredito no seu potencial.,7
Eu confio em você.,7
Eu confio em você.,7
Tenho certeza que dará certo.,7
Eu confio em você.,7
Acredito no seu potencial.,7
Acredito no seu potencial.,7
Eu apoio totalmente sua decisão.,7
Sei que posso contar com você.,7
Tenho certeza que dará certo.,7
Tenho certeza que dará certo.,7
Tenho certeza que dará certo.,7
Acredito no seu potencial.,7
Eu confio em você.,7
Eu apoio totalmente sua decisão.,7
Sei que posso contar com você.,7
Eu apoio totalmente sua decisão.,7
Eu confio em você.,7
Acredito no seu potencial.,7
Acredito no seu potencial.,7
Sei que posso contar com você.,7
Eu confio em você.,7
Acredito no seu potencial.,7
Eu confio em você.,7
Sei que posso contar com você.,7
Tenho certeza que dará certo.,7
Tenho certeza que dará certo.,7
Eu apoio totalmente sua decisão.,7
Acredito no seu potencial.,7
Eu apoio totalmente sua decisão.,7
Acredito no seu potencial.,7
Acredito no seu potencial.,7
Tenho certeza que dará certo.,7
Eu confio em você.,7
Tenho certeza que dará certo.,7
Eu confio em você.,7
Eu apoio totalmente sua decisão.,7
Eu apoio totalmente sua decisão.,7
Tenho certeza que dará certo.,7
Eu apoio totalmente sua decisão.,7
Acredito no seu potencial.,7
Sei que posso contar com você.,7
Tenho certeza que dará certo.,7
Acredito no seu potencial.,7
Tenho certeza que dará certo.,7
Tenho certeza que dará certo.,7
Eu confio em você.,7
Sei que posso contar com você.,7
Eu apoio totalmente sua decisão.,7
Eu confio em você.,7
Tenho certeza que dará certo.,7
Acredito no seu potencial.,7
Eu apoio totalmente sua decisão.,7
Tenho certeza que dará certo.,7
Acredito no seu potencial.,7
Sei que posso contar com você.,7
Eu confio em você.,7
Eu apoio totalmente sua decisão.,7
Eu apoio totalmente sua decisão.,7
Acredito no seu potencial.,7
Eu apoio totalmente sua decisão.,7
Eu confio em você.,7
Eu apoio totalmente sua decisão.,7
Sei que posso contar com você.,7
Tenho certeza que dará certo.,7
Eu confio em você.,7
Eu confio em você.,7
Acredito no seu potencial.,7
Eu confio em você.,7
Eu confio em você.,7
Eu apoio totalmente sua decisão.,7
Eu confio em você.,7
Sei que posso contar com você.,7
Eu apoio totalmente sua decisão.,7
Eu apoio totalmente sua decisão.,7
Eu apoio totalmente sua decisão.,7
Tenho certeza que dará certo.,7
Sei que posso contar com você.,7
Acredito no seu potencial.,7
Sei que posso contar com você.,7
Tenho certeza que dará certo.,7
Eu apoio totalmente sua decisão.,7
Eu confio em você.,7
Eu apoio totalmente sua decisão.,7
Eu apoio totalmente sua decisão.,7
